Algorithm	100	1000	2000
Boruta	25.19827676	149.6352992	323.238482
DTW_NN	386.9538031	4495.818721	20349.23423
FRESH	115.8278801	1084.487407	2012.234234
FRESH_PCAa	98.13266277	950.6138759	1892.383283
FRESH_PCAb	92.29892707	1047.257117	2109.348283
LDA	0.1132500172	0.837895155	1.83229352
Full_X	93.54983783	1056.161264	2045.238588
